name,salary_from,salary_to,salary_currency,area_name,published_at
Начальник группы информационной безопасности,102000.0,,RUR,Санкт-Петербург,2022-12-05T08:59:41+0300
Токарь-универсал,40000.0,45000.0,RUR,Челябинск,2022-12-05T09:01:08+0300
Оператор станка с ЧПУ,,,,Москва,2022-12-05T10:22:50+0300
Главный специалист отдела автоматизации и связи,,,,Новосибирск,2022-12-05T09:17:18+0300
Менеджер по продукции (Металлические лотки),,,,Москва,2022-12-05T09:38:48+0300
Мастер-приемщик,70000.0,70000.0,RUR,Видное,2022-12-05T10:30:51+0300
PHP (Symfony) разработчик,,,,Самара,2022-12-05T11:06:29+0300
Техник связи (г.Первоуральск),40000.0,,RUR,Первоуральск,2022-12-05T08:15:02+0300
Мастер-приемщик,70000.0,70000.0,RUR,Домодедово,2022-12-05T10:30:51+0300
Middle QA специалист в Английский от Практикума,,,,Москва,2022-12-05T09:48:39+0300
DevOps Engineer,,,,Москва,2022-12-05T10:44:12+0300
Консультант/Старший консультант BI,,,,Москва,2022-12-05T09:50:34+0300
"Преподаватель детских компьютерных курсов (дизайн,робототехника,3D моделирование, программирование)",,,,Липецк,2022-12-05T11:08:31+0300
Токарь-фрезеровщик,41500.0,41500.0,RUR,Первоуральск,2022-12-05T09:51:31+0300
Системный администратор Unix,,,,Москва,2022-12-05T10:43:16+0300
Гравер,36000.0,,RUR,Уфа,2022-12-05T08:27:32+0300
Ведущий инженер решений на базе Linux,,,,Москва,2022-12-05T09:36:56+0300
.NET разработчик (Middle),,,,Самара,2022-12-05T08:50:28+0300
Механик,40000.0,40000.0,RUR,Чебоксары,2022-12-05T10:50:09+0300
Инженер по ремонту и установке КБТ,55000.0,80000.0,RUR,Сургут,2022-12-05T11:55:21+0300
Токарь,37000.0,,RUR,Муром,2022-12-05T11:02:26+0300
WordPress developer,,,,Самара,2022-12-05T11:06:23+0300
Главный специалист отдела аналитики продаж,109676.0,109676.0,RUR,Санкт-Петербург,2022-12-05T08:29:45+0300
Ведущий программный бизнес-аналитик (внедрение и сопровождение ПП на базе 1С),,,,Нижний Новгород,2022-12-05T11:46:17+0300
Ночной помощник системного администратора в Yandex Cloud,32400.0,81000.0,RUR,Улан-Удэ,2022-12-05T09:22:46+0300
Оператор станка с ЧПУ на производство,60000.0,100000.0,RUR,Красноармейск (Московская область),2022-12-05T11:48:03+0300
Аналитик ИБ,,,,Москва,2022-12-05T11:28:43+0300
Консультант 1С ТОиР,75000.0,150000.0,RUR,Стерлитамак,2022-12-05T10:18:10+0300
HR аналитик,,,,Иркутск,2022-12-05T08:20:52+0300
Системный администратор (районная больница на Камчатке),90000.0,90000.0,RUR,Кемерово,2022-12-05T10:37:36+0300
Lead/Senior Frontend Developer,,,,Казань,2022-12-05T08:46:58+0300
Главный инженер разработки (ЦФТ),,,,Москва,2022-12-05T09:06:58+0300
Заместитель начальника управления административно-хозяйственного обеспечения (44-ФЗ),,,,Москва,2022-12-05T11:21:57+0300
Наладчик производственного оборудования,30200.0,,RUR,Выселки,2022-12-05T10:16:40+0300
Специалист службы поддержки с техническими знаниями (Браузер),15000.0,39000.0,RUR,Самара,2022-12-05T09:10:31+0300
Руководитель направления (продажа IT продуктов),150000.0,200000.0,RUR,Москва,2022-12-05T08:48:39+0300
Системный аналитик DWH,,,,Новосибирск,2022-12-05T11:08:41+0300
Ведущий разработчик/руководитель группы разработки ETL,,,,Санкт-Петербург,2022-12-05T09:13:12+0300
Корреспондент/Web-журналист,1050.0,1350.0,BYR,Минск,2022-12-05T08:43:08+0300
Ведущий инженер решений на базе Linux,,,,Казань,2022-12-05T09:37:40+0300
Системный администратор,50000.0,,RUR,Редкино (Тверская область),2022-12-05T11:25:30+0300
Инженер ОПС,35000.0,100000.0,RUR,Пермь,2022-12-05T08:15:09+0300
Прикладной администратор,,,,Санкт-Петербург,2022-12-05T09:14:03+0300
Оператор станков с ПУ (фрезерная группа),45000.0,,RUR,Муром,2022-12-05T11:02:19+0300
Механик по ремонту спецтехники,80000.0,,RUR,Звенигород,2022-12-05T10:09:30+0300
Программист 1С,100000.0,,RUR,Рязань,2022-12-05T10:09:28+0300
Аналитик интеграционных проектов,,,,Уфа,2022-12-05T10:09:18+0300
Data Engineer,,,,Сербия,2022-12-05T09:05:07+0300
Наладчик станков с ЧПУ (фрезерная группа),90000.0,,RUR,Нововоронеж,2022-12-05T08:56:56+0300
Токарь-револьверщик,45000.0,50000.0,RUR,Нижний Новгород,2022-12-05T09:09:15+0300
Сервисный инженер,45000.0,,RUR,Челябинск,2022-12-05T09:50:32+0300
QA Automation Engineer,,,,Ростов-на-Дону,2022-12-05T09:55:03+0300
Аудитор информационной безопасности,,,,Москва,2022-12-05T09:51:08+0300
Мастер-механик,,85000.0,RUR,Москва,2022-12-05T10:29:35+0300
Мастер - приемщик слесарного цеха Hyundai (центр Подольск),110000.0,,RUR,Подольск (Московская область),2022-12-05T10:45:56+0300
Системный администратор (районная больница на Камчатке),90000.0,90000.0,RUR,Хабаровск,2022-12-05T10:37:36+0300
Программист 1C,,,,Мытищи,2022-12-05T09:08:12+0300
Тимлид команды разработки Microsoft Dynamics Navision,,,,Москва,2022-12-05T09:20:46+0300
Системный администратор (районная больница на Камчатке),90000.0,90000.0,RUR,Псков,2022-12-05T10:37:36+0300
Программист 1C,70000.0,80000.0,RUR,Рязань,2022-12-05T11:34:48+0300
Инженер ОПС,62000.0,68000.0,RUR,Уфа,2022-12-05T09:11:35+0300
Системный администратор (районная больница на Камчатке),90000.0,90000.0,RUR,Ванино,2022-12-05T10:37:36+0300
"Аналитик (прогнозирование, моделирование, статистика)",,,,Москва,2022-12-05T10:00:23+0300
Бизнес-аналитик в отчетность DWH,,,,Новосибирск,2022-12-05T11:08:41+0300
Руководитель проектов 1С,,,,Москва,2022-12-05T09:35:57+0300
Программист 1С,90000.0,130000.0,RUR,Киров (Кировская область),2022-12-05T09:53:15+0300
Слесарь-гидравлик,65000.0,65000.0,RUR,Комсомольск-на-Амуре,2022-12-05T08:09:07+0300
Специалист технической поддержки,,,,Саратов,2022-12-05T11:32:44+0300
Администратор бизнес-систем Jira/Confluence,,,,Москва,2022-12-05T11:33:31+0300
"Монтажник систем водоподготовки, водоочистки",80000.0,120000.0,RUR,Москва,2022-12-05T09:17:28+0300
Установщик систем мониторинга,100000.0,,RUR,Благовещенск (Амурская область),2022-12-05T11:53:51+0300
Наладчик станков с ЧПУ,80400.0,,RUR,Набережные Челны,2022-12-05T09:38:31+0300
Системный инженер VMware,,,,Москва,2022-12-05T09:11:58+0300
Аналитик Security Operations Center (L1),,,,Томск,2022-12-05T09:36:07+0300
Инженер-программист,90000.0,,RUR,Саратов,2022-12-05T10:45:06+0300
Линейный механик,,,,Новосибирск,2022-12-05T10:34:59+0300
Старший системный аналитик (Процессинговый центр),,,,Москва,2022-12-05T10:40:56+0300
Инженер по эксплуатации технических средств безопасности,,,,Краснокамск,2022-12-05T10:02:48+0300
Разработчик 1С (АС УНИП),,,,Москва,2022-12-05T08:22:24+0300
Токарь,30000.0,60000.0,RUR,Нижний Новгород,2022-12-05T10:39:17+0300
Android-developer,,,,Тбилиси,2022-12-05T11:49:22+0300
Архитектор DWH,,,,Москва,2022-12-05T10:11:10+0300
Программист 1С,100000.0,,RUR,Батайск,2022-12-05T11:43:21+0300
Оператор станков с ПУ (г. Миасс),35000.0,,RUR,Чебаркуль,2022-12-05T08:24:50+0300
Системный администратор Linux,,,,Москва,2022-12-05T09:48:38+0300
Авиационный техник по горюче - смазочным материалам,,,,Омск,2022-12-05T08:49:30+0300
Фрезеровщик,75400.0,,RUR,Санкт-Петербург,2022-12-05T09:18:23+0300
Системный администратор,40014.0,,RUR,Губкин,2022-12-05T10:20:23+0300
Системный администратор (районная больница на Камчатке),90000.0,90000.0,RUR,Абакан,2022-12-05T10:37:36+0300
Ведущий специалист технического обслуживания,124000.0,124000.0,RUR,Оренбург,2022-12-05T11:58:02+0300
